order_id,checkout_ts,store_id,category,zone_id,origin_lat,origin_lon,dest_lat,dest_lon,distance_km,store_notify_ts,courier_notify_ts,courier_arrive_pos_ts,pickup_ts,deliver_ts
ord_010820,2026-07-25 21:53:00-03:00,store_015,grocery,zone_1,-34.62727612782152,-58.398063262894546,-34.5571077897099,-58.475758560130146,10.557,2026-07-25 21:54:11.808926226-03:00,2026-07-25 21:56:32.805389052-03:00,2026-07-25 22:31:55.789026324-03:00,2026-07-25 22:34:24.736865178-03:00,2026-07-25 23:33:05.989901232-03:00
ord_011083,2026-07-25 22:52:00-03:00,store_019,grocery,zone_5,-34.58683356008779,-58.35495330360857,-34.610356860128256,-58.35029007860054,2.65,2026-07-25 22:55:08.458936337-03:00,2026-07-25 22:55:47.023273481-03:00,2026-07-25 23:10:32.772035525-03:00,2026-07-25 23:13:17.823257687-03:00,2026-07-25 23:27:17.217126569-03:00
ord_011843,2026-07-25 23:06:00-03:00,store_071,food,zone_5,-34.60914713562754,-58.36349909966083,-34.607017125994766,-58.38565324181591,2.041,2026-07-25 23:09:07.482005832-03:00,2026-07-25 23:10:59.845615578-03:00,2026-07-25 23:26:12.863245596-03:00,2026-07-25 23:34:49.699499850-03:00,2026-07-25 23:49:12.914124078-03:00
ord_002003,2026-07-25 23:55:00-03:00,store_028,food,zone_0,-34.63457105079324,-58.46746917492004,-34.62397081860647,-58.45253830953334,1.804,2026-07-25 23:57:41.260651218-03:00,2026-07-26 00:00:36.138518670-03:00,2026-07-26 00:12:35.279504706-03:00,2026-07-26 00:58:18.726616236-03:00,2026-07-26 01:12:03.970790796-03:00
ord_010413,2026-07-26 01:59:00-03:00,store_035,food,zone_2,-34.63105286409157,-58.36864014306799,-34.61173752396671,-58.362846998900835,2.212,2026-07-26 02:00:04.130600957-03:00,2026-07-26 02:02:59.461256657-03:00,2026-07-26 02:13:43.529223353-03:00,2026-07-26 02:22:06.736703236-03:00,2026-07-26 02:33:38.614575681-03:00
ord_003584,2026-07-26 02:02:00-03:00,store_007,food,zone_7,-34.5713935694723,-58.41995596006732,-34.61856883312721,-58.44856354750366,5.863,2026-07-26 02:05:22.994117898-03:00,2026-07-26 02:07:16.811057928-03:00,2026-07-26 02:23:00.228094524-03:00,2026-07-26 02:44:13.410594696-03:00,2026-07-26 03:09:01.293467250-03:00
ord_009549,2026-07-26 03:43:00-03:00,store_038,pharmacy,zone_1,-34.62730906509491,-58.42382790482924,-34.56310835900586,-58.434403303062226,7.204,2026-07-26 03:50:02.260337580-03:00,2026-07-26 03:50:59.348980188-03:00,2026-07-26 04:13:04.306100046-03:00,2026-07-26 04:14:09.466132302-03:00,2026-07-26 04:42:14.772580764-03:00
ord_001440,2026-07-26 04:47:00-03:00,store_028,pharmacy,zone_0,-34.63457105079324,-58.46746917492004,-34.59218592331657,-58.373942012993,9.771,2026-07-26 04:51:45.063420456-03:00,2026-07-26 04:54:59.931187308-03:00,2026-07-26 05:16:21.866204412-03:00,2026-07-26 05:18:26.816516346-03:00,2026-07-26 06:01:56.464288920-03:00
ord_003605,2026-07-26 05:34:00-03:00,store_003,food,zone_6,-34.58026319709406,-58.458293520412,-34.63265651918163,-58.40697658077042,7.483,2026-07-26 05:37:34.261246902-03:00,2026-07-26 05:38:52.405355238-03:00,2026-07-26 05:57:09.886063896-03:00,2026-07-26 05:58:40.445169509-03:00,2026-07-26 06:34:59.002481855-03:00
ord_003310,2026-07-26 07:00:00-03:00,store_054,food,zone_7,-34.57948346213736,-58.403180986107415,-34.567132482113344,-58.44673044952835,4.217,2026-07-26 07:03:46.099806840-03:00,2026-07-26 07:05:00.043335198-03:00,2026-07-26 07:15:57.827581272-03:00,2026-07-26 07:17:59.437584258-03:00,2026-07-26 07:32:09.915708960-03:00
ord_004486,2026-07-26 07:40:00-03:00,store_066,pharmacy,zone_3,-34.59407928392546,-58.436896030345466,-34.5720315366459,-58.45985010621978,3.229,2026-07-26 07:41:53.089955328-03:00,2026-07-26 07:44:41.528352300-03:00,2026-07-26 08:02:30.472422954-03:00,2026-07-26 08:03:03.365821692-03:00,2026-07-26 08:19:29.591584506-03:00
ord_009268,2026-07-26 08:02:00-03:00,store_045,grocery,zone_7,-34.56952356425032,-58.41578119349821,-34.64627095812923,-58.35479520338204,10.197,2026-07-26 08:05:36.552013332-03:00,2026-07-26 08:07:11.827130754-03:00,2026-07-26 08:36:15.473667456-03:00,2026-07-26 08:38:07.657836486-03:00,2026-07-26 09:18:37.500192864-03:00
ord_010411,2026-07-26 12:21:00-03:00,store_042,food,zone_6,-34.57997348979977,-58.46902223825181,-34.55983817982099,-58.355475128851495,10.635,2026-07-26 12:22:41.310107124-03:00,2026-07-26 12:25:00.768972504-03:00,2026-07-26 12:58:16.413329724-03:00,2026-07-26 12:58:48.802258446-03:00,2026-07-26 13:47:21.936081618-03:00
ord_002746,2026-07-26 12:38:00-03:00,store_054,food,zone_7,-34.57948346213736,-58.403180986107415,-34.63283938918701,-58.46621429521127,8.275,2026-07-26 12:42:09.149406138-03:00,2026-07-26 12:43:08.835863040-03:00,2026-07-26 13:09:04.224981384-03:00,2026-07-26 13:09:51.390295146-03:00,2026-07-26 13:53:14.328670278-03:00
ord_007638,2026-07-26 13:02:00-03:00,store_060,food,zone_7,-34.583159703820954,-58.41673441699104,-34.62462979331204,-58.433430216296586,4.858,2026-07-26 13:06:50.345794584-03:00,2026-07-26 13:10:25.223601324-03:00,2026-07-26 13:29:31.037040852-03:00,2026-07-26 13:38:10.777232538-03:00,2026-07-26 14:08:28.851082134-03:00
ord_011685,2026-07-26 14:40:00-03:00,store_064,grocery,zone_4,-34.58652816799994,-58.418446377862594,-34.5674050101276,-58.476078414009585,5.689,2026-07-26 14:43:09.356055726-03:00,2026-07-26 14:44:09.981465432-03:00,2026-07-26 14:58:06.825293628-03:00,2026-07-26 15:06:38.803794534-03:00,2026-07-26 15:39:14.579672622-03:00
ord_005394,2026-07-26 17:30:00-03:00,store_012,grocery,zone_4,-34.58561348799193,-58.421999684175375,-34.64569575460745,-58.42044178464323,6.682,2026-07-26 17:33:26.153987544-03:00,2026-07-26 17:36:38.400791736-03:00,2026-07-26 17:55:35.311910844-03:00,2026-07-26 17:56:23.410930518-03:00,2026-07-26 18:25:19.411513050-03:00
ord_001076,2026-07-26 17:38:00-03:00,store_019,food,zone_5,-34.58683356008779,-58.35495330360857,-34.55884155910579,-58.362261480401195,3.184,2026-07-26 17:40:32.496562739-03:00,2026-07-26 17:42:12.087932165-03:00,2026-07-26 17:58:09.353475611-03:00,2026-07-26 18:11:01.833126809-03:00,2026-07-26 18:28:09.178234379-03:00
ord_009166,2026-07-26 18:18:00-03:00,store_067,food,zone_1,-34.619604990193736,-58.4123125876787,-34.57903384902444,-58.4245596124917,4.648,2026-07-26 18:20:48.450745200-03:00,2026-07-26 18:21:44.602040382-03:00,2026-07-26 18:37:07.330523928-03:00,2026-07-26 18:42:01.064515836-03:00,2026-07-26 19:05:41.543422590-03:00
ord_011268,2026-07-26 18:57:00-03:00,store_035,food,zone_2,-34.63105286409157,-58.36864014306799,-34.56052890119746,-58.385939969965,8.0,2026-07-26 19:01:51.246855624-03:00,2026-07-26 19:03:11.837548506-03:00,2026-07-26 19:21:20.974059276-03:00,2026-07-26 19:23:27.762850878-03:00,2026-07-26 19:57:58.683840168-03:00
ord_006258,2026-07-26 18:58:00-03:00,store_069,food,zone_3,-34.60632826107676,-58.477190429615554,-34.64407412198703,-58.35534961212899,11.912,2026-07-26 19:01:14.245635186-03:00,2026-07-26 19:01:54.040037526-03:00,2026-07-26 19:33:16.685783424-03:00,2026-07-26 20:13:04.535645028-03:00,2026-07-26 20:52:40.614367674-03:00
ord_004715,2026-07-26 19:09:00-03:00,store_032,food,zone_0,-34.61741746418618,-58.44022563886041,-34.58324623108417,-58.38230196926906,6.523,2026-07-26 19:11:27.218862678-03:00,2026-07-26 19:12:05.708359650-03:00,2026-07-26 19:37:54.445939014-03:00,2026-07-26 19:45:07.540487898-03:00,2026-07-26 20:22:57.371381682-03:00
ord_008321,2026-07-26 19:29:00-03:00,store_021,grocery,zone_5,-34.61454740318701,-58.389038072604606,-34.57901312131353,-58.430076790241145,5.452,2026-07-26 19:29:30-03:00,2026-07-26 19:30:22.437837594-03:00,2026-07-26 20:00:50.621329326-03:00,2026-07-26 20:01:28.747148826-03:00,2026-07-26 20:28:15.845750844-03:00
ord_002982,2026-07-26 19:37:00-03:00,store_041,grocery,zone_7,-34.56673218039421,-58.39551994179787,-34.579860132239176,-58.43104459305026,3.565,2026-07-26 19:42:14.558001132-03:00,2026-07-26 19:45:49.578094836-03:00,2026-07-26 20:08:03.210960426-03:00,2026-07-26 20:08:34.139008074-03:00,2026-07-26 20:33:32.486163744-03:00
ord_001756,2026-07-26 20:14:00-03:00,store_036,pharmacy,zone_2,-34.63700784946645,-58.38139246112142,-34.5511632376741,-58.35816284666288,9.779,2026-07-26 20:16:48.189444228-03:00,2026-07-26 20:20:19.423609554-03:00,2026-07-26 20:50:15.492645762-03:00,2026-07-26 20:51:57.752097906-03:00,2026-07-26 21:42:40.851257538-03:00
ord_009085,2026-07-26 20:18:00-03:00,store_069,grocery,zone_3,-34.60632826107676,-58.477190429615554,-34.574130209421675,-58.40795905502233,7.279,2026-07-26 20:19:57.536125128-03:00,2026-07-26 20:20:29.792363226-03:00,2026-07-26 20:48:17.356383558-03:00,2026-07-26 20:50:21.253517268-03:00,2026-07-26 21:33:07.372973532-03:00
ord_003273,2026-07-26 22:15:00-03:00,store_044,pharmacy,zone_6,-34.566774019860475,-58.47459015739795,-34.63170339645866,-58.44899417403659,7.59,2026-07-26 22:19:59.972995818-03:00,2026-07-26 22:23:15.951062117-03:00,2026-07-26 22:48:10.349864921-03:00,2026-07-26 22:50:37.241047259-03:00,2026-07-26 23:27:23.418051761-03:00
ord_009140,2026-07-26 22:23:00-03:00,store_031,grocery,zone_6,-34.553249026756575,-58.453692762576615,-34.61491778797944,-58.36483765952444,10.639,2026-07-26 22:26:29.381748966-03:00,2026-07-26 22:28:37.682932782-03:00,2026-07-26 22:50:18.170209110-03:00,2026-07-26 22:52:46.916096808-03:00,2026-07-26 23:36:37.203154590-03:00
ord_002466,2026-07-26 22:39:00-03:00,store_074,food,zone_0,-34.64416972583109,-58.46588515365239,-34.590210974755514,-58.41981360588038,7.333,2026-07-26 22:42:30.986802185-03:00,2026-07-26 22:44:27.916591253-03:00,2026-07-26 23:07:05.343343685-03:00,2026-07-26 23:08:32.880959891-03:00,2026-07-26 23:40:49.009772699-03:00
ord_011665,2026-07-26 23:55:00-03:00,store_041,grocery,zone_7,-34.56673218039421,-58.39551994179787,-34.57776177793983,-58.381674538658295,1.764,2026-07-26 23:59:29.282879352-03:00,2026-07-27 00:00:19.297396404-03:00,2026-07-27 00:15:41.326990476-03:00,2026-07-27 00:17:32.786133300-03:00,2026-07-27 00:27:23.140507104-03:00
ord_007178,2026-07-27 01:16:00-03:00,store_062,grocery,zone_5,-34.59347638935188,-58.358082560853255,-34.64136427321412,-58.382491666022474,5.774,2026-07-27 01:18:40.818694098-03:00,2026-07-27 01:20:37.465608516-03:00,2026-07-27 01:40:57.645368970-03:00,2026-07-27 01:42:51.116287734-03:00,2026-07-27 02:08:58.196038560-03:00
ord_002758,2026-07-27 03:06:00-03:00,store_058,food,zone_2,-34.63602030018723,-58.37824442045746,-34.57858340321319,-58.38942914775218,6.468,2026-07-27 03:08:47.392956438-03:00,2026-07-27 03:11:37.579426740-03:00,2026-07-27 03:34:51.308038824-03:00,2026-07-27 03:51:51.170109534-03:00,2026-07-27 04:23:27.452982636-03:00
ord_007132,2026-07-27 05:19:00-03:00,store_020,pharmacy,zone_8,-34.57419122599146,-58.361884510208014,-34.56785450978442,-58.418925439030694,5.27,2026-07-27 05:24:20.225585454-03:00,2026-07-27 05:28:01.614211218-03:00,2026-07-27 05:42:26.273517960-03:00,2026-07-27 05:43:31.104538854-03:00,2026-07-27 06:08:00.620892858-03:00
ord_005201,2026-07-27 05:26:00-03:00,store_019,food,zone_5,-34.58683356008779,-58.35495330360857,-34.55791234235004,-58.385394460228106,4.256,2026-07-27 05:28:23.919682734-03:00,2026-07-27 05:31:18.857494032-03:00,2026-07-27 05:51:04.167954-03:00,2026-07-27 06:07:39.990423383-03:00,2026-07-27 06:21:20.230701965-03:00
ord_009470,2026-07-27 07:14:00-03:00,store_061,grocery,zone_4,-34.602890379385684,-58.41620809073391,-34.63038737832436,-58.47639432185358,6.299,2026-07-27 07:17:58.780228344-03:00,2026-07-27 07:20:20.518351008-03:00,2026-07-27 07:41:17.421462054-03:00,2026-07-27 07:44:02.073019320-03:00,2026-07-27 08:16:53.694664488-03:00
ord_007124,2026-07-27 13:07:00-03:00,store_004,food,zone_0,-34.640582265211236,-58.4770474304926,-34.64442032499873,-58.37261815031687,9.563,2026-07-27 13:11:12.650382102-03:00,2026-07-27 13:13:47.472903222-03:00,2026-07-27 13:38:20.070534732-03:00,2026-07-27 13:38:46.549585308-03:00,2026-07-27 14:19:11.141711604-03:00
ord_003867,2026-07-27 13:11:00-03:00,store_033,food,zone_4,-34.61295402939651,-58.40470145603755,-34.575204645790485,-58.37850200481201,4.834,2026-07-27 13:13:45.762675210-03:00,2026-07-27 13:16:10.652163516-03:00,2026-07-27 13:33:09.008815398-03:00,2026-07-27 13:34:22.704842880-03:00,2026-07-27 14:03:33.630958410-03:00
ord_009199,2026-07-27 13:39:00-03:00,store_021,grocery,zone_5,-34.61454740318701,-58.389038072604606,-34.59693843853412,-58.474852228728665,8.094,2026-07-27 13:42:31.842184254-03:00,2026-07-27 13:43:46.077116106-03:00,2026-07-27 14:17:01.249257024-03:00,2026-07-27 14:19:06.191128800-03:00,2026-07-27 14:58:49.222828104-03:00
ord_011946,2026-07-27 14:46:00-03:00,store_053,grocery,zone_4,-34.583514914340796,-58.434906925410466,-34.595147240117086,-58.45018775298222,1.905,2026-07-27 14:50:46.840183572-03:00,2026-07-27 14:53:54.498021438-03:00,2026-07-27 15:10:38.966160276-03:00,2026-07-27 15:12:16.136175378-03:00,2026-07-27 15:25:16.450717488-03:00
ord_011048,2026-07-27 16:29:00-03:00,store_066,food,zone_3,-34.59407928392546,-58.436896030345466,-34.60140827523573,-58.43503099000018,0.833,2026-07-27 16:31:22.169044572-03:00,2026-07-27 16:33:10.189287414-03:00,2026-07-27 16:43:59.821904862-03:00,2026-07-27 16:47:38.709197634-03:00,2026-07-27 16:55:02.174873364-03:00
ord_002527,2026-07-27 16:58:00-03:00,store_058,food,zone_2,-34.63602030018723,-58.37824442045746,-34.630868508000894,-58.44584511897317,6.211,2026-07-27 17:00:27.528856506-03:00,2026-07-27 17:00:58.354605036-03:00,2026-07-27 17:22:15.993138966-03:00,2026-07-27 17:23:35.184626778-03:00,2026-07-27 17:48:30.209028390-03:00
ord_002228,2026-07-27 17:04:00-03:00,store_040,grocery,zone_4,-34.60628480811277,-58.404067264041345,-34.604265933815434,-58.39697145145928,0.687,2026-07-27 17:07:05.427623094-03:00,2026-07-27 17:10:07.627193124-03:00,2026-07-27 17:23:19.433372280-03:00,2026-07-27 17:24:26.886481308-03:00,2026-07-27 17:28:26.886481308-03:00
ord_008175,2026-07-27 17:18:00-03:00,store_008,food,zone_0,-34.637188636732446,-58.45903466872563,-34.6465570582396,-58.35589157128933,9.493,2026-07-27 17:21:11.154758364-03:00,2026-07-27 17:23:05.215734486-03:00,2026-07-27 17:55:52.622968794-03:00,2026-07-27 17:57:22.880062284-03:00,2026-07-27 18:35:05.016716184-03:00
ord_008458,2026-07-27 17:35:00-03:00,store_001,grocery,zone_4,-34.60611215602479,-58.42716970801279,-34.620827178165236,-58.39704438125885,3.206,2026-07-27 17:38:39.180932814-03:00,2026-07-27 17:41:35.875538322-03:00,2026-07-27 17:55:14.035368744-03:00,2026-07-27 17:57:00.765573108-03:00,2026-07-27 18:12:16.308898128-03:00
ord_000737,2026-07-27 19:45:00-03:00,store_052,pharmacy,zone_7,-34.571307562249785,-58.40446205183895,-34.63818867995952,-58.46517357684635,9.283,2026-07-27 19:47:06.161236812-03:00,2026-07-27 19:48:03.766601646-03:00,2026-07-27 20:21:38.762055984-03:00,2026-07-27 20:23:33.486700164-03:00,2026-07-27 21:13:01.365079452-03:00
ord_009849,2026-07-27 20:00:00-03:00,store_059,food,zone_0,-34.638546992646404,-58.46924510001008,-34.6490016085339,-58.385269208268305,7.77,2026-07-27 20:05:40.848434256-03:00,2026-07-27 20:08:14.590965630-03:00,2026-07-27 20:38:45.102581418-03:00,2026-07-27 20:40:05.137854384-03:00,2026-07-27 21:24:46.451075676-03:00
ord_003940,2026-07-27 21:09:00-03:00,store_020,food,zone_8,-34.57419122599146,-58.361884510208014,-34.61360964439089,-58.376429727074616,4.581,2026-07-27 21:16:30.679687302-03:00,2026-07-27 21:17:35.524933608-03:00,2026-07-27 21:46:38.178782964-03:00,2026-07-27 21:47:16.043207724-03:00,2026-07-27 22:21:13.890125172-03:00
ord_004941,2026-07-27 21:11:00-03:00,store_011,food,zone_8,-34.557323501115135,-58.389478351239894,-34.60743248177188,-58.39497266712991,5.595,2026-07-27 21:14:06.591211158-03:00,2026-07-27 21:14:18.591211158-03:00,2026-07-27 21:43:41.936502576-03:00,2026-07-27 21:45:20.784485904-03:00,2026-07-27 22:23:40.621750872-03:00
ord_004080,2026-07-27 22:48:00-03:00,store_056,grocery,zone_5,-34.60410842244617,-58.355387302278615,-34.61468489206263,-58.38813515935108,3.22,2026-07-27 22:51:42.162842028-03:00,2026-07-27 22:54:18.957401412-03:00,2026-07-27 23:10:28.381364256-03:00,2026-07-27 23:11:49.421572590-03:00,2026-07-27 23:24:45.566045160-03:00
ord_009779,2026-07-27 23:05:00-03:00,store_017,pharmacy,zone_0,-34.64361827438958,-58.468605510488906,-34.62434992187845,-58.472788569746015,2.176,2026-07-27 23:08:44.710988814-03:00,2026-07-27 23:11:35.342874132-03:00,2026-07-27 23:18:43.214575554-03:00,2026-07-27 23:19:53.164116090-03:00,2026-07-27 23:33:04.097636892-03:00
ord_009883,2026-07-28 02:55:00-03:00,store_004,pharmacy,zone_0,-34.640582265211236,-58.4770474304926,-34.587669744360994,-58.38780828762827,10.065,2026-07-28 02:57:38.870010234-03:00,2026-07-28 02:59:00.324453858-03:00,2026-07-28 03:23:41.115201-03:00,2026-07-28 03:24:29.934865452-03:00,2026-07-28 03:59:53.189456574-03:00
ord_005561,2026-07-28 03:20:00-03:00,store_045,grocery,zone_7,-34.56952356425032,-58.41578119349821,-34.60456050025154,-58.475704723836664,6.728,2026-07-28 03:21:48.588700050-03:00,2026-07-28 03:23:57.386871456-03:00,2026-07-28 03:45:47.821540836-03:00,2026-07-28 03:46:49.909328112-03:00,2026-07-28 04:16:21.959261573-03:00
ord_000518,2026-07-28 06:40:00-03:00,store_010,grocery,zone_3,-34.61292019757674,-58.460199426647286,-34.63864579798802,-58.364587434458514,9.204,2026-07-28 06:45:04.217313113-03:00,2026-07-28 06:49:17.859430577-03:00,2026-07-28 07:10:19.733911121-03:00,2026-07-28 07:12:23.551426589-03:00,2026-07-28 07:43:35.842170299-03:00
ord_008895,2026-07-28 06:49:00-03:00,store_037,grocery,zone_5,-34.6024295073774,-58.38646981572638,-34.585388166959916,-58.37026812242442,2.406,2026-07-28 06:52:42.617361588-03:00,2026-07-28 06:53:25.365234672-03:00,2026-07-28 07:09:27.962851782-03:00,2026-07-28 07:09:45.962851782-03:00,2026-07-28 07:23:34.356340716-03:00
ord_000010,2026-07-28 07:03:00-03:00,store_009,food,zone_4,-34.60496140621044,-58.41486417923656,-34.64858238461813,-58.44189039181901,5.444,2026-07-28 07:04:40.033697952-03:00,2026-07-28 07:06:44.193265464-03:00,2026-07-28 07:24:23.950390362-03:00,2026-07-28 07:25:28.703211366-03:00,2026-07-28 07:47:39.487838922-03:00
ord_001098,2026-07-28 08:08:00-03:00,store_050,food,zone_0,-34.630009179752484,-58.4578229140902,-34.55107634530759,-58.44582788283521,8.845,2026-07-28 08:10:02.232316716-03:00,2026-07-28 08:12:23.969866158-03:00,2026-07-28 08:35:58.674530760-03:00,2026-07-28 08:38:32.262382301-03:00,2026-07-28 09:12:59.695837193-03:00
ord_009369,2026-07-28 08:10:00-03:00,store_038,food,zone_1,-34.62730906509491,-58.42382790482924,-34.62791643643513,-58.431583702590316,0.713,2026-07-28 08:14:55.907810508-03:00,2026-07-28 08:18:12.414951455-03:00,2026-07-28 08:27:40.186255901-03:00,2026-07-28 08:35:52.295151726-03:00,2026-07-28 08:43:40.282426314-03:00
ord_001152,2026-07-28 09:15:00-03:00,store_014,pharmacy,zone_3,-34.605658580117264,-58.440803428410774,-34.603563782405885,-58.425779798894766,1.395,2026-07-28 09:16:13.430922204-03:00,2026-07-28 09:19:48.625500264-03:00,2026-07-28 09:28:39.604850508-03:00,2026-07-28 09:29:57.858658506-03:00,2026-07-28 09:44:17.064141240-03:00
ord_010194,2026-07-28 09:36:00-03:00,store_069,pharmacy,zone_3,-34.60632826107676,-58.477190429615554,-34.64445044915943,-58.41116886069591,7.38,2026-07-28 09:38:11.925234960-03:00,2026-07-28 09:38:23.925234960-03:00,2026-07-28 10:04:17.267761638-03:00,2026-07-28 10:05:27.876449274-03:00,2026-07-28 10:36:15.030651774-03:00
ord_003551,2026-07-28 10:11:00-03:00,store_049,food,zone_1,-34.63602475163907,-58.403606205616896,-34.55904240823372,-58.37182822759555,9.041,2026-07-28 10:15:20.616190158-03:00,2026-07-28 10:15:56.575475898-03:00,2026-07-28 10:44:16.299745176-03:00,2026-07-28 10:46:09.036789732-03:00,2026-07-28 11:23:44.505589584-03:00
ord_000547,2026-07-28 10:24:00-03:00,store_025,food,zone_2,-34.6305361292148,-58.38680427540933,-34.61478741783995,-58.47986878624256,8.694,2026-07-28 10:27:27.572851680-03:00,2026-07-28 10:29:19.994370882-03:00,2026-07-28 10:51:04.909829688-03:00,2026-07-28 11:08:02.228017722-03:00,2026-07-28 11:43:25.331985312-03:00
ord_003720,2026-07-28 12:03:00-03:00,store_072,pharmacy,zone_6,-34.56465969267318,-58.46176761843018,-34.5985647319923,-58.415277075130305,5.686,2026-07-28 12:05:09.864596814-03:00,2026-07-28 12:06:05.427403614-03:00,2026-07-28 12:33:49.991897436-03:00,2026-07-28 12:35:45.067259742-03:00,2026-07-28 13:06:15.413873052-03:00
ord_000729,2026-07-28 12:31:00-03:00,store_009,food,zone_4,-34.60496140621044,-58.41486417923656,-34.597589142513065,-58.395942972753254,1.916,2026-07-28 12:31:30-03:00,2026-07-28 12:33:28.399041756-03:00,2026-07-28 12:42:42.604203798-03:00,2026-07-28 13:05:29.997872940-03:00,2026-07-28 13:17:28.766032890-03:00
ord_005631,2026-07-28 14:44:00-03:00,store_017,food,zone_0,-34.64361827438958,-58.468605510488906,-34.62175021553626,-58.456644922736764,2.667,2026-07-28 14:48:23.212575324-03:00,2026-07-28 14:50:43.952860452-03:00,2026-07-28 15:01:29.719683534-03:00,2026-07-28 15:11:03.798061152-03:00,2026-07-28 15:29:55.509238518-03:00
ord_006289,2026-07-28 15:14:00-03:00,store_075,food,zone_2,-34.6218616107978,-58.39260878790483,-34.55710829301073,-58.35656427573916,7.92,2026-07-28 15:17:14.385765234-03:00,2026-07-28 15:19:47.741579993-03:00,2026-07-28 15:43:32.155839317-03:00,2026-07-28 15:45:33.101506566-03:00,2026-07-28 16:19:59.637349914-03:00
ord_008346,2026-07-28 16:07:00-03:00,store_076,food,zone_0,-34.62064062422333,-58.443439608100924,-34.61550902367975,-58.415244862464625,2.642,2026-07-28 16:09:16.560621234-03:00,2026-07-28 16:11:00.129560928-03:00,2026-07-28 16:19:28.358190054-03:00,2026-07-28 16:35:31.389284310-03:00,2026-07-28 16:53:29.972286336-03:00
ord_009761,2026-07-28 16:19:00-03:00,store_044,food,zone_6,-34.566774019860475,-58.47459015739795,-34.55970202497904,-58.36106446793242,10.425,2026-07-28 16:22:20.356631898-03:00,2026-07-28 16:22:32.356631898-03:00,2026-07-28 16:50:20.569574994-03:00,2026-07-28 17:01:32.076521250-03:00,2026-07-28 17:39:34.163216514-03:00
ord_011030,2026-07-28 17:51:00-03:00,store_034,grocery,zone_3,-34.603044418872415,-58.4570195382179,-34.55246854694461,-58.44270666128595,5.774,2026-07-28 17:53:13.937132244-03:00,2026-07-28 17:55:49.169432802-03:00,2026-07-28 18:19:16.226029866-03:00,2026-07-28 18:20:33.479464908-03:00,2026-07-28 18:47:31.468667490-03:00
ord_008226,2026-07-28 20:55:00-03:00,store_068,pharmacy,zone_1,-34.646918216543206,-58.42294151016034,-34.60209202720938,-58.35162284932931,8.212,2026-07-28 20:55:41.170310736-03:00,2026-07-28 20:57:19.520166918-03:00,2026-07-28 21:26:43.723253994-03:00,2026-07-28 21:28:33.303435396-03:00,2026-07-28 22:14:43.318158054-03:00
ord_000777,2026-07-28 23:26:00-03:00,store_065,pharmacy,zone_3,-34.594642059934195,-58.44529316379805,-34.64654207510891,-58.41350068417361,6.463,2026-07-28 23:28:59.854171362-03:00,2026-07-28 23:31:06.676624752-03:00,2026-07-28 23:55:39.800562402-03:00,2026-07-28 23:57:54.796700190-03:00,2026-07-29 00:21:45.139784124-03:00
ord_008080,2026-07-29 00:09:00-03:00,store_062,food,zone_5,-34.59347638935188,-58.358082560853255,-34.60787543855209,-58.465292402361534,9.942,2026-07-29 00:12:15.487195560-03:00,2026-07-29 00:14:24.454581756-03:00,2026-07-29 00:39:48.091330560-03:00,2026-07-29 00:42:47.786497500-03:00,2026-07-29 01:22:56.208169314-03:00
ord_006789,2026-07-29 01:39:00-03:00,store_017,food,zone_0,-34.64361827438958,-58.468605510488906,-34.55552257779323,-58.40519751816954,11.386,2026-07-29 01:40:25.016334102-03:00,2026-07-29 01:43:04.480819254-03:00,2026-07-29 02:14:15.659006526-03:00,2026-07-29 02:15:54.191393004-03:00,2026-07-29 02:57:52.200129024-03:00
ord_007071,2026-07-29 01:59:00-03:00,store_060,food,zone_7,-34.583159703820954,-58.41673441699104,-34.55706030348047,-58.35508296632237,6.347,2026-07-29 02:03:52.744276302-03:00,2026-07-29 02:05:38.708142012-03:00,2026-07-29 02:27:40.854174486-03:00,2026-07-29 02:54:35.492195082-03:00,2026-07-29 03:20:51.723727788-03:00
ord_008973,2026-07-29 04:35:00-03:00,store_032,food,zone_0,-34.61741746418618,-58.44022563886041,-34.56985966275313,-58.4118319059253,5.892,2026-07-29 04:40:08.978068482-03:00,2026-07-29 04:40:58.100650788-03:00,2026-07-29 04:56:11.010797334-03:00,2026-07-29 05:25:53.299360716-03:00,2026-07-29 05:52:01.903710726-03:00
ord_003695,2026-07-29 06:33:00-03:00,store_028,grocery,zone_0,-34.63457105079324,-58.46746917492004,-34.64559533121919,-58.428698100227955,3.753,2026-07-29 06:37:52.998183600-03:00,2026-07-29 06:41:22.142550750-03:00,2026-07-29 06:56:34.216560114-03:00,2026-07-29 07:04:51.761666646-03:00,2026-07-29 07:23:40.998288546-03:00
ord_001935,2026-07-29 08:37:00-03:00,store_060,food,zone_7,-34.583159703820954,-58.41673441699104,-34.572009055960926,-58.36073062551473,5.275,2026-07-29 08:39:37.288069266-03:00,2026-07-29 08:40:47.188823274-03:00,2026-07-29 08:57:40.862130930-03:00,2026-07-29 09:00:07.619308056-03:00,2026-07-29 09:20:53.029725654-03:00
ord_005460,2026-07-29 09:15:00-03:00,store_020,food,zone_8,-34.57419122599146,-58.361884510208014,-34.62178386242842,-58.410618762510076,6.921,2026-07-29 09:16:22.851930198-03:00,2026-07-29 09:18:09.225500886-03:00,2026-07-29 09:40:51.260907684-03:00,2026-07-29 09:47:01.963496022-03:00,2026-07-29 10:16:36.757691250-03:00
